시군명,명칭,전화번호,소재주소,위도,경도,카테고리
양주시,양주문화원,031-836-6467,경기도 양주시 광적면 삼일로29번길 20,37.82222671,126.9868602,문화
양주시,양주소놀이굿공연장,031-879-5969,경기도 양주시 백석읍 중앙로93번길 70-21,37.791487100000005,127.00039540000002,문화
안성시,남사당전수관,031-675-3925,경기도 안성시 보개면 남사당로 196-31,37.03129457,127.3091402,문화
안성시,남사당바우덕이풍물단,031-687-2518,경기도 안성시 보개면 남사당로 196-31 남사당전수관,37.03129457,127.3091402,문화
성남시,성남문화원,031-756-1082,경기도 성남시 수정구 산성대로215번길 7 (신흥동),37.43905947,127.14082890000002,문화
부천시,부천향토역사관,032-625-8385,경기도 부천시 소사로 638 부천옹기박물관,37.51374313,126.80175520000002,문화
김포시,김포문화원,031-982-1110,경기도 김포시 사우중로 26,37.61717867,126.7180616,문화
김포시,통진두레문화센터,031-983-7225,경기도 김포시 통진읍 김포대로 2347-8,37.69584154,126.58702009999999,문화
안양시,안양문화원,031-449-4451,경기도 안양시 만안구 현충로 53,37.39042911,126.9258325,문화
구리시,구리문화원,031-557-6383,경기도 구리시 동구릉로 217-14 (인창동),37.61840446,127.13848349999999,문화
성남시,한생연 마이크로과학박물관,031-711-0154,경기도 성남시 분당구 성남대로 381 폴라리스Ⅰ빌딩 4층,37.37027773,127.1075125,문화
부천시,부천활박물관,032-614-2678,경기도 부천시 원미구 소사로 482,37.50256829999999,126.7990308,문화
남양주시,우석헌자연사박물관,031-572-9555,경기도 남양주시 진접읍 금강로 1095,37.69802293,127.16082949999999,문화
김포시,다도박물관,031-998-1000,경기도 김포시 월곶면 애기봉로275번길 187-49,37.73753694,126.5744441,문화
김포시,덕포진교육박물관,031-989-8580,경기도 김포시 대곶면 덕포진로103번길 90,37.65065371,126.53872720000001,문화
광주시,풀짚공예박물관,031-717-4538,경기도 광주시 오프읍 문형산길 76,37.36419919,127.1650933,문화
광주시,분원백자관,031-766-8465,경기도 광주시 남종면 산수로 1642-1,37.49625513,127.30344939999999,문화
광명시,나비야놀자박물관,02-2614-3338,경기도 광명시 장절로 56-16,37.42728684,126.8527074,문화
과천시,한국카메라박물관,02-502-4123,경기도 과천시 대공원광장로 8,37.4350561,127.0056567,문화
가평군,가평현암농경유물박물관,031-581-0612,경기도 가평군 북면 석장모루길 13,37.87930615,127.5481232,문화
용인시,삼성화재교통박물관,031-320-9900,경기도 용인시 처인구 포곡읍 에버랜드로 376번길 171,37.30037208,127.2169533,문화
수원시,잠사과학박물관,031-290-8540,경기도 수원시 권선구 서호로 54,37.26384286,126.98752659999998,문화
수원시,지도박물관,031-210-2667,경기도 수원시 영통구 월드컵길 92,37.27602578,127.0557092,문화
파주시,아고라(정치박물관),031-957-5051,경기도 파주시 탄현면 헤이리마을길 76-47,37.788053999999995,126.7012164,문화
용인시,경기도박물관,031-288-5300,경기도 용인시 기흥구 상갈로 6,37.26820009,127.10891140000001,문화
용인시,전통민속관,031-288-0000,경기도 용인시 기흥구 민속촌로 90,37.26091947,127.12081299999998,문화
파주시,재미있는 추억박물관,031-943-2552,경기도 파주시 탄현면 헤이리마을길 93-148,37.79089932,126.6981533,문화
파주시,한국근현대사박물관,031-957-1125,경기도 파주시 헤이리마을길 59-85,37.79087002,126.695178,문화
파주시,화폐박물관,031-949-6592,경기도 파주시 탄현면 헤이리마을길 93-89,37.79080348,126.6973139,문화
용인시,명지대학교자연캠퍼스박물관,031-330-6074,경기도 용인시 처인구 명지로 116,37.22205576,127.190656,문화
이천시,한국기독교역사박물관,031-632-1391,경기도 이천시 대월면 대평로214번길 10-13,37.22281128,127.4992561,문화
남양주시,남양주시립박물관,031-590-8600,경기도 남양주시 와부읍 팔당로 121,37.54637494,127.2443835,문화
가평군,남송미술관,031-581-0772,경기도 가평군 북면 백둔로 322,37.90451325,127.4722675,문화
용인시,이영미술관,031-213-8223,경기도 용인시 기흥구 흥덕4로 63,37.27731264,127.0900943,문화
수원시,수원미술전시관,031-228-4118,경기도 수원시 장안구 송정로 19,37.29703803,126.99945320000002,문화
파주시,갤러리 모자이크,031-949-8946,경기도 파주시 탄현면 헤이리마을길 18-28,37.78714659,126.69634270000002,문화
파주시,93뮤지엄가족미술관,031-948-6677,경기도 파주시 탄현면 헤이리마을길 59-58,37.78976918,126.6963143,문화
파주시,포네티브 스페이스,031-949-8056,경기도 파주시 탄현면 헤이리마을길 34,37.78711527,126.6970358,문화
파주시,갤러리MOA,031-949-3272,경기도 파주시 탄현면 헤일리마을길 48-37,37.78769581,126.70023219999999,문화
용인시,한국미술관,031-283-6418,경기도 용인시 기흥구 마북로 244-2,37.30897189,127.1319469,문화
수원시,생태교통마을벽화,031-228-7603,경기도 수원시 팔달구 신풍로23번길 40 (기준주소: 행궁동주민센터),37.28404999,127.0126477,문화
수원시,행궁동벽화골목,031-228-7603,경기도 수원시 팔달구 화서문로 82-6,37.28581497,127.0166186,문화
수원시,축구박물관,031-259-2070,경기도 수원시 팔달구 월드컵로 310,37.28849861,127.038578,문화
수원시,광교박물관,031-228-4175,경기도 수원시 영통구 광교로 182,37.29634504,127.0514264,문화
수원시,화성박물관,031-228-4242,경기도 수원시 팔달구 창룡대로 21 (매향동),37.28256171,127.0190196,문화
군포시,군포책마을,031-390-3080,경기도 군포시 수리산로 112,37.35901198,126.9194209,문화
양평군,문호리리버마켓,010-5267-2768,경기도 양평군 서종면 북한강로 941,37.62136229,127.3521081,문화
화성시,홍사용문학관,031-8015-0880,경기도 화성시 노작로 206,37.20562842,127.07589990000001,문화
화성시,유앤아이센터,031-267-8800,경기도 화성시 태안로 145,37.2029622,127.03326200000001,문화
화성시,화성아트홀,031-1588-5234,경기도 화성시 태안로 145,37.2029622,127.03326200000001,문화
양주시,양주시립장욱진미술관,,경기도 양주시 장흥면 권율로 193,37.73281782,126.9492554,문화
가평군,노랑다리미술관,031-585-8887,경기도 가평군 청평면 양진길 42-12,37.71747408,127.486997,문화
과천시,경기소리전수관,02-507-5825,경기도 과천시 문원로 40-2,37.42785388,127.00129609999999,문화
구리시,구리아트홀,031-550-8800,경기도 구리시 아차산로 453,37.59556471,127.1298716,문화
용인시,뮤지엄그라운드 미술관,070-4245-3020,경기도 용인시 수지구 샘말로 122(고기동),37.35644844,127.04409059999999,문화
동두천시,경기북부어린이박물관,031-860-2860,경기도 동두천시 평화로 2910번길 46,37.94459342,127.0644497,문화
수원시,해우재,031-271-9777,경기도 수원시 장안구 장안로458번길 9,37.31922781,126.97804280000001,문화
이천시,예스파크,031-638-1994,경기도 이천시 신둔면 도자예술로 57,37.29372311,127.3852004,문화
평택시,이충 반려견 동반 시민 쉼터,031-8024-3806,경기도 평택시 장안웃길 149,37.06605262,127.07071640000001,문화
김포시,김포반려견놀이터,031-997-6868,경기도 김포시 하성면 하성로 585,37.72436929,126.63011829999999,문화
포천시,포천한탄강하늘다리,031-538-3124,경기도 포천시 영북면 비둘기낭길 207,,,문화
이천시,이천 세라피아,031-631-6501,경기도 이천시 경충대로 2697번길 167-29,37.27406904,127.425927,문화
이천시,이천 세라피아,031-631-6501,경기도 이천시 경충대로 2697번길 167-29,37.27406904,127.425927,문화
이천시,이천 세라피아,031-631-6501,경기도 이천시 경충대로 2697번길 167-29,37.27406904,127.425927,문화
가평군,가평 쁘띠프랑스,031-584-8200,경기도 가평군 청평면 호반로 1063,37.71524811,127.49042390000001,문화
가평군,가평 쁘띠프랑스,031-584-8200,경기도 가평군 청평면 호반로 1063,37.71524811,127.49042390000001,문화
가평군,가평 쁘띠프랑스,031-584-8200,경기도 가평군 청평면 호반로 1063,37.71524811,127.49042390000001,문화
수원시,수원 해우재,031-271-9777,경기도 수원시 장안구 장안로 463 (이목동),37.31865931,126.9779,문화
수원시,수원 해우재,031-271-9777,경기도 수원시 장안구 장안로 463 (이목동),37.31865931,126.9779,문화
수원시,수원 해우재,031-271-9777,경기도 수원시 장안구 장안로 463 (이목동),37.31865931,126.9779,문화
수원시,수원 해우재,031-271-9777,경기도 수원시 장안구 장안로 463 (이목동),37.31865931,126.9779,문화
파주시,파주 헤이리 예술마을,,경기도 파주시 탄현면 법흥리 헤이리마을,,,문화
파주시,파주 헤이리 예술마을,,경기도 파주시 탄현면 법흥리 헤이리마을,,,문화
파주시,파주 헤이리 예술마을,,경기도 파주시 탄현면 법흥리 헤이리마을,,,문화
포천시,전통술박물관 산사원,031-531-9300,경기도 포천시 화현면 화동로432번길 25,37.90599438,127.3099064,문화
안성시,해닮,010-4245-3861,경기도 안성시 금광면 배티로 781,36.98179047,127.3054436,문화
용인시,한택식물원,031-333-3558,경기도 용인시 처인구 백암면 한택로 2,37.09457472,127.4066007,문화
가평군,쁘띠프랑스,031-584-8200,경기도 가평군 청평면 호반로 1063,37.71524811,127.49042390000001,문화
포천시,아프리카문화원,031-543-3600,경기도 포천시 소홀읍 광릉수목원로 967,37.77527484,127.13932209999999,문화
파주시,세계민속악기박물관,031-946-9838,경기도 파주시 탄현면 헤이리마을길63-26,37.7895106,126.69937220000001,문화
파주시,피노지움,031-8035-6773,경기도 파주시 회동길 152,37.70890715,126.687568,문화
파주시,한림토이뮤지엄,031-957-8470,경기도 파주시 탄현면 헤이리마을길 25,37.78798791,126.6967993,문화
파주시,농경유물전시관,031-940-4802,경기도 파주시 월롱면 통일로 600 파주농업기술센터,37.76396899,126.79554920000001,문화
파주시,아시아출판문화정보센터,031-955-0050,경기도 파주시 회동길 145,37.70849604,126.68676699999999,문화
여주시,명성황후기념관,031-881-9731,경기도 여주시 명성로 71,37.25990301,127.6541067,문화
양평군,한강물환경생태관,031-770-7290,경기도 양평군 양서면 두물머리길68번길 42,37.54046476,127.3132041,문화
안성시,안성마춤유기공방,031-675-2590,경기도 안성시 중앙로 448,37.00600632,127.27649550000001,문화
안성시,3·1운동기념관,031-678-2475,경기도 안성시 원곡면 만세로 868,37.06277925,127.17528659999999,문화
안산시,유리섬,032-885-6262,경기도 안산시 단원구 부흥로 254,37.21978853,126.6023926,문화
안산시,단원미술관,031-481-0505,경기도 안산시 상록구 충장로 422,37.31605239,126.8517439,문화
가평군,이정웅스페이스,,경기도 가평군 청평면 북한강로 1921,37.6892274,127.38754240000002,문화
가평군,청심평화월드센터,031-589-5200,경기도 가평군 설악면 미사리로 258 청심평화월드센터,37.68384418,127.52043710000001,문화
의왕시,원터아트홀,031-444-8837,경기도 의왕시 원터아랫길 89 원뮤직악기사 2층 원터아트홀,37.39497841,127.0225388,문화
화성시,화성시 어린이 문화센터,031-5183-3211,경기도 화성시 봉담읍 동화길 146,37.21229006,126.96070290000002,문화
광명시,광명업사이클아트센터,02-2680-6952,경기도 광명시 가학로85번길 142,37.424668100000005,126.8634442,문화
부천시,부천아트벙커B39,032-321-3901,경기도 부천시 삼작로 53,37.52190113,126.7676616,문화
수원시,광교호수공원애견놀이터,031-228-4196,경기도 수원시 영통구 하동 1008-9,37.28568128,127.0785483,문화
양평군,추억의 청춘뮤지엄,031-775-8907,경기도 양평군 용문면 용문산로 620,37.54457465,127.58539979999999,문화
포천시,한탄강지질공원센터,031-538-3030,경기도 포천시 영북면 비둘기낭길 55,38.07322228,127.22467240000002,문화
용인시,용인어린이상상의숲,031-332-7500,경기도 용인시 처인구 동백죽전대로61,37.24962344,127.1651613,문화
연천군,연천고랑포구역사공원,031-835-2002,경기도 연천군 장남면 장남로 270,37.98799752,126.84769809999999,문화
이천시,이천 세라피아,031-631-6501,경기도 이천시 경충대로 2697번길 167-29,37.27406904,127.425927,문화
이천시,이천 세라피아,031-631-6501,경기도 이천시 경충대로 2697번길 167-29,37.27406904,127.425927,문화
가평군,가평 쁘띠프랑스,031-584-8200,경기도 가평군 청평면 호반로 1063,37.71524811,127.49042390000001,문화
가평군,가평 쁘띠프랑스,031-584-8200,경기도 가평군 청평면 호반로 1063,37.71524811,127.49042390000001,문화
수원시,수원 해우재,031-271-9777,경기도 수원시 장안구 장안로 463 (이목동),37.31865931,126.9779,문화
파주시,파주 헤이리 예술마을,,경기도 파주시 탄현면 법흥리 헤이리마을,,,문화
파주시,파주 헤이리 예술마을,,경기도 파주시 탄현면 법흥리 헤이리마을,,,문화
